ADM0_EN,ADM0_PCODE,date,validOn,ADM1_EN,ADM1_PCODE,ADM2_EN,ADM2_PCODE,ADM3_EN,ADM3_PCODE,Total_Overall_PIN,PIN_Boys,PIN_MaleAdults,PIN_MaleElderly,PIN_Girls,PIN_FemaleAdults,PIN_FemaleElderly,PIN_Disability,Total Wellbeing_PIN,cluster-v4_Agriculture,cluster-v4_Education,cluster-v4_ESNFI,cluster-v4_Health,cluster-v4_Food,cluster-v4_Nutrition,cluster-v4_Protection,cluster-v4_WASH
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Finfine Special,ET0420,Sebeta /Town/,ET042009,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Finfine Special,ET0420,Bereh,ET042011,39,12.22789524,5.192025304,0.597421654,11.97694944,8.267558133,0.738150224,6.63,39,-,-,-,39,-,39,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Finfine Special,ET0420,Akaki,ET042012,110.5,35.6937224,15.19393219,1.748293503,32.98592127,22.85254561,2.025585023,18.785,110.5,-,-,-,111,-,111,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Finfine Special,ET0420,Sululta,ET042013,66.625,20.66384082,8.76546049,1.008599843,20.66498525,14.24693239,1.275181204,11.32625,66.625,-,-,-,67,-,67,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Finfine Special,ET0420,Welmera,ET042014,45.5,14.18011901,6.017725599,0.692431059,14.05082447,9.692333871,0.866565997,7.735,45.5,-,-,-,46,-,46,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Finfine Special,ET0420,Mulo,ET042016,14.625,4.569609252,1.93968429,0.223190245,4.505720011,3.108993496,0.277802706,2.48625,14.625,-,-,-,15,-,15,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Finfine Special,ET0420,Sendafa Town,ET042018,27.625,8.928581864,3.800853026,0.437346078,8.241820991,5.710325251,0.50607279,4.69625,27.625,-,-,-,28,-,28,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Finfine Special,ET0420,Holeta Town,ET042020,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Finfine Special,ET0420,Gelana (Finfine),ET042098,5,1.569638038,0.666549339,0.076696662,1.533731259,1.058873195,0.094511506,0.85,5,-,-,-,5,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Siti,ET0501,Ayisha,ET050101,8263.2,2746.120641,1171.530526,134.8024449,2397.155513,1666.946597,146.6442775,1404.744,8263.2,"4,543",-,107,"1,014",-,"8,263",-,"4,543"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Siti,ET0501,Dembel,ET050102,31365.57066,10420.10376,4418.808355,511.287112,9149.352526,6308.022778,557.9961298,5217.767012,1049.75,"30,652",840,"1,217","1,050",715,"1,050",714,"31,366"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Siti,ET0501,Shinile,ET050103,10665.82101,3653.107339,1345.313118,171.0754715,3265.029381,2037.221748,194.0739488,1254.159571,706.375,"10,666","4,018","5,182","3,378","3,359",687,"1,415","10,666"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Siti,ET0501,Erer (Somali),ET050104,21529.06368,7366.664398,2519.57731,306.5802886,6954.10725,4020.566658,361.5677783,1595.150826,13819.2,"21,529","8,885","12,908","12,378","12,377","13,819","1,835","21,529"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Siti,ET0501,Afdem,ET050105,12430.4,4276.176059,1567.472231,183.8683943,3846.087926,2337.569803,219.225587,1271.238,12430.4,"5,029","4,218","5,991","5,029","5,029","12,430","2,207","5,029"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Siti,ET0501,Hadhagala,ET050106,10210.4,3421.322538,1191.656123,178.4816358,3360.349898,1866.792342,191.7974631,674.988,10210.4,"3,224","5,144","10,264","6,438","6,434","10,210","6,434","6,434"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Siti,ET0501,Miesso,ET050107,25552.19431,8987.293501,2489.402548,391.2531699,8784.311503,4403.879272,496.0543136,68.03303233,16488.99431,"11,857","20,718","26,140","25,552","25,552","16,489","10,499","25,552"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Siti,ET0501,Gota-Biki,ET050198,3971,1343.703176,407.7835537,45.03262718,1407.543943,682.1112216,84.82547867,6.34,284.75,"1,304","3,359","4,860","3,971","3,969",283,"1,773","3,969"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Siti,ET0501,Gablalu,ET050199,7709.6,2609.579846,853.8195661,119.1835681,2630.594914,1352.438105,143.9840003,313.602,7709.6,"5,959","5,001","6,199","5,959","5,959","7,710","5,959","5,959"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Fafan,ET0502,Gursum (Somali),ET050202,15187.2,5193.668877,1575.269176,403.716471,4869.937374,2682.892122,461.7159802,447.624,15187.2,-,"9,346","1,723","12,720","12,699","15,187","4,292","12,699"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Fafan,ET0502,Shabeeley,ET050204,992.875,329.9635167,140.766697,16.19735423,288.0331809,200.2940269,17.62022425,6.97,992.875,-,-,-,993,-,993,-,0
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Fafan,ET0502,Aw-Bare,ET050205,1794,577.054859,206.6303467,38.02973431,587.5184815,338.9334426,45.83313592,168.78875,1699.75,-,717,"1,143","1,794","1,794","1,700",-,"1,794"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Fafan,ET0502,Kebribeyah,ET050206,7623,2455.937161,742.5,103.125,2805.539418,1310.777368,205.1210526,0,1612,"7,623","3,890","7,694","7,623","7,623","1,612",841,"7,623"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Fafan,ET0502,Harshin,ET050207,27307.99923,9074.797868,3855.206852,443.400136,7943.055889,5501.987174,489.551309,80.58139535,22952.8,"27,308",390,"4,198","1,812",473,"22,953",149,"27,308"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Fafan,ET0502,Tuliguled,ET050283,34221.2,9261.284013,4660.857518,608.1194275,9844.629182,9041.992285,804.3175741,4561.949869,12920.9,-,"18,341","24,834","23,335","34,203","12,531","20,940","20,202"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Fafan,ET0502,Goljano,ET050290,11352.8,3757.759765,1577.348065,191.1819367,3340.41671,2274.892951,211.2005722,40.316,11352.8,"4,240","2,372",64,"1,445","1,266","11,353",89,"4,498"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Fafan,ET0502,Jigjiga City,ET050293,5924,2024.081504,560.3640804,112.0555348,2097.324121,1001.208354,128.9664063,1714.986814,928.75,-,"4,539",425,"5,924","5,798",803,"4,722","5,147"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Fafan,ET0502,Wajale City,ET050295,47.125,15.66127649,6.681307848,0.768786312,13.67082455,9.506503068,0.836301732,21.42,47.125,-,-,-,47,-,47,-,-
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Fafan,ET0502,Kebribayah Town,ET050296,143,47.5238735,20.27431347,2.33286881,41.48388138,28.84731965,2.537743187,8.01125,143,-,-,-,143,-,143,-,-
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Fafan,ET0502,Koran/Mulla,ET050297,6772.8,2250.813955,960.2262981,110.4886725,1964.790258,1366.286174,120.1946416,24.31,6772.8,-,"5,491",-,"1,022",-,"6,773",-,99
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Fafan,ET0502,Haroreys,ET050298,6472,2150.848677,917.5798195,105.5815451,1877.528135,1305.60538,114.8564435,1151.376,6472,-,-,-,228,-,"6,472",-,-
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Fafan,ET0502,Harawo,ET050299,650,216.0153955,92.15495715,10.60383255,188.5650939,131.1253858,11.53533503,1100.24,650,-,-,-,650,-,650,-,-
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Jarar,ET0503,Degehamedo,ET050301,18913.61005,6285.586085,2681.51219,308.5488522,5486.841006,3815.468331,335.6535822,110.5,10187.2,"18,914","14,497",252,"1,118",-,"10,187",-,"18,914"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Jarar,ET0503,Degehabur,ET050302,6880.310912,2271.983225,891.1684487,93.85479185,2139.54318,1343.664059,140.0972076,3215.313708,628.875,"6,593","7,782","2,439","1,970","1,970",629,475,"6,593"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Jarar,ET0503,Aware,ET050303,37757.88354,12597.06223,5113.071594,611.1808358,11315.93105,7457.221906,663.4159246,847.7657417,13265.6,"37,758","8,861","7,683","9,305","9,305","13,266","4,261","37,758"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Jarar,ET0503,Gashamo,ET050304,30479.9042,10148.2232,3575.930562,445.1011441,10029.44672,5691.688261,589.5143154,5592.023687,22184.8,"30,480","11,837","18,023","20,805","20,805","22,185","4,798","30,480"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Jarar,ET0503,Gunagado,ET050305,18638,6255.42959,2500.100335,301.0265213,5569.086095,3660.13293,352.224529,2276.516578,18638,"18,509","13,979","3,195","18,638","24,968","15,809","15,809","18,638"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Jarar,ET0503,Bilcil-Bur,ET050306,4570.797113,1529.704721,533.2059411,67.24463379,1498.78636,844.1793453,97.6761117,2702.596366,3316.8,"4,571","3,761","2,440","2,452","2,452","3,317",203,"4,571"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Jarar,ET0503,Degahabur City,ET050307,778.375,258.6810842,110.3567745,12.69822909,225.8043089,157.0212058,13.81339757,362.0655093,778.375,-,-,-,778,-,778,-,-
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Jarar,ET0503,Yocale,ET050382,7083.2,2353.969615,1004.233835,115.5524104,2054.837343,1428.903589,125.7032078,132.32375,7083.2,"4,145","8,411",643,"7,083","11,343","7,083","7,083","7,083"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Jarar,ET0503,Daror,ET050392,17970.38376,5893.472081,2355.670038,291.2848383,5601.837341,3488.735216,339.3842495,1204.144,12246,"17,970","11,465","4,290","12,246","16,063","9,472","7,955","17,970"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Jarar,ET0503,Burqod,ET050394,4868.751473,1618.038885,690.2762821,79.42680826,1412.425506,982.17987,86.40412216,2325.49524,3820.8,"4,869","15,344",-,"3,614","3,615","3,821","3,614","4,869"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Jarar,ET0503,Ararso,ET050395,11143.2,3703.235009,1579.847875,181.7855799,3232.643929,2247.932922,197.754685,827.6877504,11143.2,"1,770","12,180",223,"3,808","3,808","11,143","3,808","3,808"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Jarar,ET0503,Dig,ET050399,13976.39613,4668.626343,1919.032001,219.3229289,4144.860255,2773.427895,251.1267114,1894.344,8438,"13,976","16,672","1,490","8,438","8,438","6,015","6,948","13,976"
Ethiopia,ET,19/08/19,27/08/19,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Erer,ET0504,Fik,ET050402,20214.28609,6717.841546,2865.917951,329.767546,5864.167314,4077.855482,358.7362498,3436.428635,7128,"20,070","10,153",-,"2,594",-,"7,128",-,"20,214"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Erer,ET0504,Hamero,ET050404,15404.72945,5119.474963,2184.034127,251.306418,4468.914239,3107.617067,273.3826388,2618.804007,9390.4,"15,405",-,162,"2,511",-,"9,390",-,"15,405"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Erer,ET0504,Lagahida,ET050407,13069.95712,4253.617322,1218.117721,228.5230355,4755.445751,2308.280915,305.9723705,120.7127097,8596.8,"1,176","12,051","1,269","12,898","12,890","8,549","4,761","13,070"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Erer,ET0504,Meyumuluka,ET050408,8230.4,2756.61987,1107.191075,129.2882968,2467.549092,1618.901264,150.8504026,1190.458,8230.4,14,"1,046","2,083","1,362","1,271","8,230","1,263","1,277"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Erer,ET0504,Qubi,ET050497,27103.2,8887.966539,3328.938853,419.1817244,8849.705995,5140.693308,476.7135801,2943.234,27103.2,749,"10,982","5,469","10,182","10,182","27,103","6,575","10,382"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Erer,ET0504,Yahob,ET050498,11419.63457,3795.102892,1619.0399,186.2952198,3312.837639,2303.698446,202.660478,1941.337878,4103.2,"11,420","1,891",47,"1,680",-,"4,103",-,"11,420"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Erer,ET0504,Wangey,ET050499,7817.836954,2589.921963,1076.58666,129.3077178,2312.504571,1557.243332,152.2727092,1219.712282,5974.4,"7,122",438,367,"1,883","1,883","5,974",313,"7,818"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Korahe,ET0505,Shaygosh,ET050501,39006.35875,12964.39109,5501.233953,639.7868546,11352.02133,7849.079596,699.8459324,6580.370987,24000.18042,"39,006",334,"1,275","24,000","24,007","15,757","23,637","24,000"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Korahe,ET0505,Kebridehar,ET050502,21748,7224.728475,2802.525914,340.5197374,6740.990873,4195.168294,444.0667064,2714.71,21748,"8,168","4,485","6,492","21,748","78,763","16,286","15,663","21,748"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Korahe,ET0505,Shilabo,ET050503,68176.25806,22758.02461,9555.63978,1098.288326,19844.42337,13691.29734,1228.584637,11159.86387,68176.25806,"20,565","8,954","3,152","68,176","75,675","45,352","65,446","68,176"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Korahe,ET0505,Debeweyin,ET050504,21287.09906,7117.995502,2886.957266,343.1396557,6311.379789,4215.497645,412.1292036,3165.40684,21287.09906,"9,252","2,123","3,793","21,287","34,368","14,847","18,467","21,287"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Korahe,ET0505,Marsin,ET050586,50906.07677,16901.559,6942.429333,809.4714061,15192.04688,10084.83927,975.7308881,7607.543051,50906.07677,"12,687","8,169","6,496","50,906","50,906","35,418","44,409","50,906"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Korahe,ET0505,Kebridehar City,ET050592,133.25,44.2836094,18.89197391,2.173809573,38.65543492,26.88045695,2.364715242,22.6525,133.25,-,-,300,133,-,133,-,104
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Korahe,ET0505,Goglo,ET050595,18918.11431,6327.567984,2608.597075,287.2451558,5582.398997,3770.840242,341.4648537,2896.079432,18918.11431,"7,761","1,421","2,051","18,918","18,918","13,018","16,918","18,918"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Korahe,ET0505,Lasdhankayre,ET050596,10946.53771,3635.496604,1529.019143,183.5414969,3203.935575,2193.118143,201.4267447,1818.92141,10946.53771,"3,262",138,393,"10,947","10,947","7,250","10,600","10,947"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Korahe,ET0505,Higloley,ET050597,10288,3419.696259,1446.949811,167.8259273,2998.530163,2067.663962,187.333877,1699.77,10288,"8,023",194,437,"7,633","7,633","10,288","7,326","7,633"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Korahe,ET0505,El-Ogaden,ET050598,17949.41617,5972.42957,2505.982723,291.1428816,5250.317741,3601.402054,328.1412,2914.670749,17949.41617,"6,333",970,921,"17,949","17,949","11,993","17,080","17,949"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Korahe,ET0505,Bodaley,ET050599,12975,4321.734147,1822.291045,207.8177418,3778.00563,2607.822186,237.3292501,2148.08,12975,"8,728",258,719,"12,975","12,975","12,209","12,624","12,975"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Shabelle,ET0506,East Imi,ET050601,12107.86653,4001.395766,1558.069855,240.6142064,3674.683065,2348.102407,285.0012258,1688.157309,11980.8,"12,108","1,961","5,279","8,014","12,164","11,981","5,560","12,108"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Shabelle,ET0506,Adadle,ET050602,41105.59001,13545.62595,4489.955415,865.2943953,13990.51083,7203.58733,1010.616088,4143.210302,23930.74102,"36,298","11,866","19,664","23,931","23,931","22,044","10,651","41,106"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Shabelle,ET0506,Danan,ET050603,17536.86894,5916.137291,2130.269902,317.534022,5525.037602,3218.711107,429.179014,2169.96772,12744.3373,"17,537","6,159","5,875","12,820","13,362","10,153","7,430","17,217"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Shabelle,ET0506,Gode,ET050604,19409.6,6439.398652,2565.283373,346.1172743,5859.117907,3764.601106,435.0816877,2918.352,19409.6,"14,482","2,137","2,861","18,810","27,009","19,410","16,326","18,810"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Shabelle,ET0506,Kelafo,ET050605,16900.8,5657.297621,2235.372189,295.738259,5120.755096,3242.766738,348.8700968,2476.546,16900.8,"12,197","2,163","2,525","10,438","13,262","16,901","7,911","12,162"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Shabelle,ET0506,Mustahil,ET050606,11976,3980.00058,1697.919641,195.3715364,3474.23933,2415.934801,212.5341112,2035.92,11976,"2,674",-,-,"3,411","6,674","11,976","2,674","2,674"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Shabelle,ET0506,Ferfer,ET050607,21300.22561,7078.733323,3019.879044,347.4831165,6179.198526,4296.923541,378.0080593,3621.038354,21300.22561,"3,107","1,699",256,"21,300","21,300","13,872","21,300","21,300"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Shabelle,ET0506,Berocano,ET050608,26371.47583,8831.425322,3616.993643,451.1324239,7748.937226,5212.449349,510.5378613,4224.13089,17706.83988,"26,371","1,526","1,705","17,707","17,707","12,996","16,001","17,707"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Shabelle,ET0506,Godey City,ET050696,1181.375,392.6120004,167.493476,19.27267755,342.7134291,238.3181976,20.96521928,200.83375,1181.375,-,-,218,"1,181",-,"1,181",-,595
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Shabelle,ET0506,Elale,ET050698,33714.74262,11127.4608,4699.593474,563.1797948,9973.909066,6722.370526,628.2289535,5507.496245,9652,"33,715","1,274","1,545","9,652","9,652","6,793","8,199","9,652"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Shabelle,ET0506,Aba-Korow,ET050699,11162.4,3686.503613,1534.668339,195.1093759,3308.07073,2213.24008,224.8078632,1811.208,11162.4,"7,384",370,"2,937","4,770","4,770","11,162","4,150","7,384"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Doolo,ET0507,Danod,ET050701,53294.63767,18204.19528,6844.593066,752.3575282,16404.204,10227.11859,862.1692075,6520.612494,44244.08699,"19,229","12,925","16,100","53,295","53,295","31,046","37,845","52,952"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Doolo,ET0507,Bokh,ET050702,61496.4294,20536.99207,8502.318845,1045.274974,18085.52811,12208.45114,1117.864258,9662.042998,61496.4294,"15,038","3,233","6,555","60,854","97,306","41,743","56,641","60,783"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Doolo,ET0507,Galadi,ET050703,137790.8856,45785.94852,19105.36022,2369.40088,40576.66156,27461.33551,2492.178869,20987.92055,137790.8856,"41,200","23,074","18,174","137,787","137,791","94,901","122,982","134,069"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Doolo,ET0507,Warder,ET050704,81171.3199,27189.46201,10755.2981,1282.731676,24866.55332,15591.0606,1486.214192,10117.65409,68850.61962,"30,813","23,282","23,292","81,171","88,163","48,376","58,710","78,209"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Doolo,ET0507,Daratole,ET050788,61459.2852,20603.38773,8446.327286,970.385524,18157.69265,12229.59085,1051.90115,9521.448484,61459.2852,"6,057","10,411","7,769","61,459","61,459","41,957","55,920","61,459"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Doolo,ET0507,Lehel-Yucub,ET050798,32420.91817,11017.77013,3948.996911,439.3782033,10218.53575,6121.504051,674.7331295,3047.976089,21782.11817,"15,355","13,727","15,476","32,421","32,421","15,663","17,547","32,421"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Doolo,ET0507,Galhamur,ET050799,39834.86341,13389.74125,5462.00989,637.9373776,11804.58868,7870.125006,670.4612132,6107.67678,39834.86341,"10,057","3,370","4,716","39,834","39,835","27,346","35,810","39,835"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Afder,ET0508,Charati,ET050802,36506.4392,11998.05573,4960.160127,715.3290716,10968.68729,7110.48708,753.7199065,5471.224664,12927.2,"36,506","4,089","4,943","10,986","10,986","12,927","4,611","36,506"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Afder,ET0508,Elkare/Serer,ET050804,23155.6159,7708.285279,3173.952601,431.5513373,6868.933474,4536.835558,436.0576466,3592.224702,9540,"19,160","10,397","2,219","5,539","7,469","9,540","2,219","23,156"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Afder,ET0508,West Imi,ET050805,17791.9679,5968.325103,2427.21657,290.4997121,5259.043279,3507.730182,339.1530531,2616.884543,6977.6,"15,317","2,191",763,"3,987","3,987","6,978","2,475","17,792"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Afder,ET0508,Hargele,ET050806,30022.04493,9803.460697,4010.354079,592.4213769,9259.7944,5770.534665,585.4797074,4322.127637,11264.8,"30,022","4,572","7,040","10,336","10,336","11,265","5,250","30,022"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Afder,ET0508,Barey,ET050807,22799.8993,7286.267396,2577.07851,709.316863,7690.604373,3932.060936,604.5712228,1939.202881,22425.6,"22,800","9,201","14,694","14,987","15,050","22,426","3,988","22,800"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Afder,ET0508,Dolobay,ET050808,25315.07057,8011.164614,2975.118945,766.337085,8443.906297,4496.259325,622.2843042,2123.851997,16388,"20,995","16,221","12,106","15,787","15,787","16,388","6,096","25,315"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Afder,ET0508,Raso,ET050809,18680,5876.674465,2341.708693,364.5219374,6045.415095,3609.163086,442.5167234,1932.32,18680,"1,575","5,091","8,025","7,627","9,848","18,680","6,838","8,254"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Afder,ET0508,Kohle/Qoxle,ET050898,10323.05026,3436.782545,997.8554668,420.4850003,3576.723532,1605.485797,285.717916,506.8585438,9668,"10,323","7,152","8,689","8,399","8,399","9,668","3,986","10,323"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Afder,ET0508,God-God,ET050899,7537.6,2459.005386,790.4653084,272.156892,2550.418116,1244.109794,221.4445036,513.742,7537.6,"6,383","4,691","10,757","5,393","5,393","7,538","2,633","6,383"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Liban,ET0509,Filtu,ET050901,100046.6357,33867.32893,11171.13539,2992.641024,30935.22975,17236.09779,3844.202821,10819.28807,29348.65919,"60,571","58,086","37,926","39,964","39,964","26,987","17,024","100,047"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Liban,ET0509,Dolo Odo,ET050902,31320,10416.29008,4204.410554,639.9381064,9229.324915,6096.524406,733.5119428,4782.34,31320,"10,188","2,846","4,270","4,771","10,622","31,320","1,668","11,838"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Liban,ET0509,Goro Baqaqsa,ET050903,11944.25538,3619.446191,1351.434623,372.3166174,4182.494606,2090.925477,327.6378637,1028.983414,9640.8,"5,582","5,458","8,304","7,478","7,478","9,641","6,362","11,944"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Liban,ET0509,Guradamole,ET050904,16969.83613,5602.496862,1839.069071,607.355071,5748.302457,2709.652545,462.9601188,851.3521413,16969.83613,"3,133","11,560","15,796","16,970","16,970","15,570","10,095","16,970"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Liban,ET0509,Deka Suftu,ET050991,35790.47738,11932.19028,2616.919776,1854.72342,11474.74252,5568.615012,2343.286378,1060.551155,16239.62227,"5,691","24,373","30,084","30,987","30,987","15,522","10,670","35,790"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Liban,ET0509,Bokolmayo,ET050999,13926.01856,4628.052934,1974.387144,227.1833368,4039.939995,2809.314703,247.1404456,2367.423155,11658.4,"13,926",-,110,"5,851",-,"11,658","5,851","13,926"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Nogob,ET0510,Ayun,ET051001,7731.197579,2558.843178,1073.091012,141.073343,2270.435949,1539.031912,148.7221842,1216.033588,4039.2,"7,000",519,"1,406","1,589","1,589","4,039",227,"7,731"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Nogob,ET0510,Elwayne,ET051002,9273.337106,3108.699192,1156.097741,170.2234352,2846.373806,1787.524621,204.4183109,854.937308,7774.4,"9,273","3,476","6,114","4,848","4,848","7,774","1,673","9,273"
Ethiopia,ET,19/08/19,27/08/19,Somali,ET05,Nogob,ET0510,Garbo,ET051003,16084.38683,5421.299701,1873.019914,312.9905773,5119.193239,2989.880851,368.0025519,992.4157619,5424.718923,"15,787","8,185","11,471","11,174","11,174","4,980","5,169","16,084"
